OrderID,OrderDate,CustomerID,CustomerName,ProductID,ProductName,Category,Brand,Quantity,UnitPrice,Discount,Tax,ShippingCost
ORD0000783,2021-09-25,CUST047483,Rohit Patel,P00037,Router,Electronics,Zenith,1,532.6,0.05,60.72,10.38
ORD0000784,2023-05-02,CUST037259,Kabir Joshi,P00036,Smart Light Bulb,Sports & Outdoors,BrightLux,3,596.12,0.0,143.07,12.15
ORD0000785,2024-03-20,CUST036430,Aman Singh,P00005,Laptop Sleeve,Books,NexPro,2,352.31,0.05,53.55,4.53
ORD0000786,2020-01-29,CUST038244,Vivaan Joshi,P00035,Desk Plant,Toys & Games,Zenith,5,407.02,0.25,76.32,12.99
ORD0000787,2023-04-03,CUST000643,Vihaan Patel,P00027,Winter Jacket,Books,Zenith,5,436.19,0.0,174.48,6.81
ORD0000788,2023-12-16,CUST027065,Aditya Reddy,P00015,Instant Pot,Home & Kitchen,BrightLux,4,243.36,0.0,48.67,9.56
ORD0000789,2020-12-04,CUST020694,Mohit Sharma,P00037,Router,Toys & Games,HomeEase,3,175.51,0.1,23.69,12.69
ORD0000790,2024-07-29,CUST020608,Sneha Joshi,P00038,External HDD 2TB,Electronics,ReadMore,4,475.21,0.15,290.83,1.88
ORD0000791,2024-02-28,CUST018027,Simran Reddy,P00019,LED Desk Lamp,Toys & Games,UrbanStyle,4,279.9,0.0,55.98,14.23
ORD0000792,2023-10-20,CUST013765,Aman Kapoor,P00011,Fitness Band,Electronics,NexPro,1,8.06,0.0,0.0,2.93
ORD0000793,2023-09-27,CUST045762,Mohit Patel,P00008,4K Monitor,Books,KiddoFun,5,206.18,0.05,48.97,1.93
ORD0000794,2021-05-14,CUST011582,Vikas Gupta,P00024,Yoga Mat,Toys & Games,Zenith,4,141.19,0.1,0.0,4.51
ORD0000795,2024-08-07,CUST043065,Sunita Mehta,P00038,External HDD 2TB,Electronics,HomeEase,3,402.32,0.0,144.84,12.57
ORD0000796,2021-05-25,CUST037250,Anjali Kapoor,P00003,Smartphone Case,Home & Kitchen,Zenith,3,474.11,0.15,145.08,5.2
ORD0000797,2023-09-12,CUST020325,Vivaan Patel,P00048,Wireless Charger,Home & Kitchen,ReadMore,2,283.06,0.05,0.0,11.74
ORD0000798,2020-08-04,CUST005907,Aditya Patel,P00040,Microphone,Books,NexPro,5,351.35,0.0,210.81,14.46
ORD0000799,2023-08-17,CUST013629,Vihaan Reddy,P00012,Noise Cancelling Headphones,Books,BrightLux,4,8.8,0.05,4.01,0.72
ORD0000800,2023-03-01,CUST002565,Sunita Gupta,P00031,Kids Toy Car,Toys & Games,BrightLux,2,292.85,0.0,0.0,12.33
ORD0000801,2022-12-29,CUST048794,Pooja Kapoor,P00039,Graphic Tablet,Sports & Outdoors,FitLife,3,206.81,0.0,74.45,12.81
ORD0000802,2023-06-29,CUST003091,Arjun Patel,P00027,Winter Jacket,Books,UrbanStyle,5,549.2,0.05,130.44,5.06
ORD0000803,2023-12-09,CUST009247,Aditya Kapoor,P00040,Microphone,Books,Apex,3,590.82,0.2,0.0,6.52
ORD0000804,2024-12-15,CUST028627,Arjun Patel,P00030,Dress Shirt,Home & Kitchen,UrbanStyle,4,37.83,0.05,17.25,9.79
ORD0000805,2021-03-20,CUST001515,Priya Mehta,P00022,Water Bottle,Clothing,BrightLux,1,205.86,0.0,10.29,5.89
ORD0000806,2022-05-25,CUST045996,Arjun Kapoor,P00039,Graphic Tablet,Home & Kitchen,CoreTech,5,127.24,0.15,27.04,4.61
ORD0000807,2023-04-20,CUST048787,Aditya Gupta,P00047,Memory Card 128GB,Home & Kitchen,UrbanStyle,2,229.66,0.05,21.82,3.55
ORD0000808,2020-06-15,CUST007018,Sahil Mehta,P00021,Backpack,Electronics,HomeEase,2,469.24,0.0,75.08,5.79
ORD0000809,2020-03-31,CUST018257,Anjali Singh,P00013,Action Camera,Books,UrbanStyle,1,233.08,0.1,10.49,1.88
ORD0000810,2021-12-14,CUST041379,Aman Verma,P00014,Drone Mini,Home & Kitchen,BrightLux,2,586.12,0.0,93.78,2.03
ORD0000811,2024-04-03,CUST016218,Karan Reddy,P00042,Projector Mini,Toys & Games,ReadMore,1,452.39,0.1,20.36,11.15
ORD0000812,2020-02-08,CUST038261,Vikas Sharma,P00001,Wireless Earbuds,Sports & Outdoors,FitLife,5,109.2,0.05,25.94,4.12
ORD0000813,2023-02-23,CUST019069,Vikas Gupta,P00042,Projector Mini,Toys & Games,FitLife,4,589.92,0.0,117.98,8.22
ORD0000814,2024-01-14,CUST015688,Mohit Kumar,P00035,Desk Plant,Clothing,HomeEase,4,49.32,0.25,11.84,7.92
ORD0000815,2020-06-21,CUST007016,Anjali Joshi,P00004,USB-C Charger,Books,HomeEase,5,490.83,0.05,186.52,3.81
ORD0000816,2021-10-14,CUST047641,Rohit Kumar,P00031,Kids Toy Car,Electronics,ReadMore,2,48.23,0.0,11.58,14.55
ORD0000817,2022-01-23,CUST015085,Arjun Singh,P00045,Phone Tripod,Clothing,FitLife,1,72.12,0.1,5.19,14.92
ORD0000818,2023-05-28,CUST038541,Aditya Gupta,P00031,Kids Toy Car,Home & Kitchen,ReadMore,5,46.05,0.0,11.51,8.26
ORD0000819,2024-07-19,CUST001322,Vihaan Reddy,P00022,Water Bottle,Clothing,UrbanStyle,5,439.44,0.2,0.0,5.02
ORD0000820,2022-12-17,CUST019599,Sahil Reddy,P00030,Dress Shirt,Home & Kitchen,ReadMore,4,439.45,0.0,87.89,6.63
ORD0000821,2024-08-10,CUST011799,Vivaan Patel,P00003,Smartphone Case,Clothing,KiddoFun,5,531.95,0.05,202.14,6.92
ORD0000822,2021-04-20,CUST048924,Kabir Singh,P00037,Router,Books,UrbanStyle,3,321.68,0.1,69.48,5.88
ORD0000823,2021-03-31,CUST024845,Kabir Mehta,P00041,Webcam Full HD,Sports & Outdoors,KiddoFun,5,243.23,0.0,145.94,14.05
ORD0000824,2022-04-08,CUST038060,Arjun Singh,P00022,Water Bottle,Clothing,KiddoFun,1,120.8,0.0,6.04,12.05
ORD0000825,2022-06-13,CUST009678,Mohit Kapoor,P00005,Laptop Sleeve,Electronics,ReadMore,5,15.79,0.0,6.32,7.15
ORD0000826,2023-10-16,CUST023476,Mohit Joshi,P00029,T-Shirt,Books,BrightLux,1,387.08,0.0,19.35,11.94
ORD0000827,2022-10-21,CUST037155,Vivaan Mehta,P00005,Laptop Sleeve,Clothing,UrbanStyle,4,367.4,0.0,0.0,2.4
ORD0000828,2021-01-21,CUST037099,Vikas Kumar,P00040,Microphone,Books,NexPro,3,14.42,0.15,2.94,5.73
ORD0000829,2020-12-13,CUST013731,Simran Kapoor,P00039,Graphic Tablet,Sports & Outdoors,BrightLux,3,253.09,0.0,60.74,14.39
ORD0000830,2020-07-08,CUST045362,Priya Joshi,P00032,Board Game,Electronics,CoreTech,4,405.52,0.0,129.77,11.13
ORD0000831,2021-05-19,CUST030184,Sneha Reddy,P00025,Running Shoes,Sports & Outdoors,UrbanStyle,2,148.81,0.0,0.0,9.1
ORD0000832,2023-04-29,CUST004183,Sneha Gupta,P00040,Microphone,Sports & Outdoors,ReadMore,1,97.25,0.2,6.22,10.68
ORD0000833,2024-03-11,CUST027432,Neha Kumar,P00023,Cookware Set,Sports & Outdoors,ReadMore,3,396.0,0.25,71.28,10.07
ORD0000834,2023-10-24,CUST038221,Vikas Kapoor,P00006,Gaming Mouse,Electronics,BrightLux,1,515.89,0.1,55.72,5.7
ORD0000835,2023-12-03,CUST033478,Simran Joshi,P00022,Water Bottle,Home & Kitchen,ReadMore,1,290.81,0.1,20.94,9.52
ORD0000836,2022-04-03,CUST017117,Priya Mehta,P00038,External HDD 2TB,Clothing,ReadMore,4,431.13,0.25,64.67,13.0
ORD0000837,2022-07-17,CUST029994,Aman Reddy,P00039,Graphic Tablet,Electronics,Apex,1,504.76,0.2,32.3,3.51
ORD0000838,2022-07-22,CUST044175,Karan Singh,P00040,Microphone,Electronics,NexPro,3,447.99,0.0,161.28,5.32
ORD0000839,2023-02-14,CUST048188,Rohit Kapoor,P00048,Wireless Charger,Electronics,HomeEase,5,562.46,0.0,224.98,9.83
ORD0000840,2020-05-13,CUST018209,Arjun Gupta,P00014,Drone Mini,Toys & Games,UrbanStyle,1,30.62,0.0,3.67,3.08
ORD0000841,2020-02-27,CUST042920,Vivaan Joshi,P00047,Memory Card 128GB,Books,Apex,3,570.24,0.0,85.54,4.06
ORD0000842,2024-04-28,CUST004513,Vikas Reddy,P00032,Board Game,Books,ReadMore,1,553.07,0.1,89.6,3.26
ORD0000843,2021-11-15,CUST044185,Vihaan Reddy,P00018,Vacuum Cleaner,Electronics,UrbanStyle,3,571.48,0.0,205.73,0.15
ORD0000844,2021-11-02,CUST013566,Vihaan Gupta,P00022,Water Bottle,Toys & Games,CoreTech,3,525.75,0.25,59.15,9.24
ORD0000845,2020-06-21,CUST031643,Aditya Singh,P00040,Microphone,Clothing,HomeEase,2,287.28,0.0,28.73,7.87
ORD0000846,2022-03-25,CUST046008,Pooja Joshi,P00010,Smartwatch,Home & Kitchen,FitLife,1,84.78,0.2,3.39,8.45
ORD0000847,2023-03-18,CUST022267,Aman Singh,P00006,Gaming Mouse,Books,KiddoFun,5,550.62,0.1,198.22,4.73
ORD0000848,2020-03-20,CUST026992,Karan Verma,P00014,Drone Mini,Toys & Games,BrightLux,4,218.74,0.0,70.0,13.33
ORD0000849,2022-06-04,CUST003097,Sneha Joshi,P00036,Smart Light Bulb,Sports & Outdoors,NexPro,1,585.61,0.05,27.82,11.33
ORD0000850,2023-05-21,CUST030853,Vikas Sharma,P00016,Air Fryer,Books,Zenith,5,171.41,0.0,154.27,0.28
ORD0000851,2020-07-21,CUST019699,Karan Sharma,P00018,Vacuum Cleaner,Home & Kitchen,ReadMore,4,280.11,0.15,171.43,14.38
ORD0000852,2022-02-02,CUST030782,Sunita Reddy,P00001,Wireless Earbuds,Sports & Outdoors,CoreTech,3,385.36,0.05,54.91,13.97
ORD0000853,2023-06-06,CUST046696,Vikas Kumar,P00018,Vacuum Cleaner,Toys & Games,Zenith,5,192.27,0.0,48.07,11.36
ORD0000854,2024-08-26,CUST008644,Sunita Verma,P00040,Microphone,Home & Kitchen,Zenith,2,549.01,0.0,87.84,14.88
ORD0000855,2023-06-04,CUST017486,Vikas Kumar,P00001,Wireless Earbuds,Books,BrightLux,2,6.49,0.2,0.52,0.38
ORD0000856,2024-08-09,CUST034921,Aarav Patel,P00041,Webcam Full HD,Toys & Games,NexPro,3,394.94,0.0,94.79,7.86
ORD0000857,2024-04-04,CUST010916,Vihaan Patel,P00030,Dress Shirt,Home & Kitchen,Zenith,4,189.64,0.15,77.37,14.82
ORD0000858,2024-01-04,CUST048508,Arjun Singh,P00007,Mechanical Keyboard,Clothing,CoreTech,4,99.03,0.05,45.16,8.53
ORD0000859,2023-11-26,CUST028514,Vivaan Gupta,P00036,Smart Light Bulb,Electronics,BrightLux,2,531.69,0.0,85.07,10.11
ORD0000860,2020-02-16,CUST018826,Neha Singh,P00037,Router,Sports & Outdoors,Zenith,2,444.34,0.0,44.43,4.23
ORD0000861,2023-06-10,CUST017523,Neha Joshi,P00013,Action Camera,Home & Kitchen,Apex,1,257.01,0.05,12.21,14.41
ORD0000862,2023-08-21,CUST047849,Kabir Sharma,P00050,Novel Bestseller,Clothing,UrbanStyle,3,561.67,0.15,114.58,11.15
ORD0000863,2024-03-29,CUST008790,Aditya Sharma,P00042,Projector Mini,Home & Kitchen,CoreTech,5,162.68,0.0,97.61,4.18
ORD0000864,2023-03-12,CUST013852,Pooja Kumar,P00044,Power Bank 20000mAh,Toys & Games,ReadMore,1,185.55,0.0,9.28,14.74
ORD0000865,2023-12-09,CUST036912,Arjun Reddy,P00049,Children's Book,Electronics,ReadMore,1,196.13,0.0,15.69,10.44
ORD0000866,2024-03-16,CUST028860,Kabir Reddy,P00019,LED Desk Lamp,Sports & Outdoors,UrbanStyle,1,259.39,0.0,20.75,7.95
ORD0000867,2023-10-28,CUST015345,Karan Verma,P00022,Water Bottle,Home & Kitchen,ReadMore,4,235.56,0.05,71.61,0.81
ORD0000868,2024-05-08,CUST038463,Priya Kumar,P00033,Puzzle 1000pc,Electronics,BrightLux,4,40.69,0.05,12.37,12.4
ORD0000869,2023-07-06,CUST027699,Priya Verma,P00010,Smartwatch,Toys & Games,BrightLux,4,265.0,0.0,190.8,2.56
ORD0000870,2021-10-17,CUST035042,Vivaan Kumar,P00031,Kids Toy Car,Clothing,CoreTech,4,200.64,0.1,57.78,6.73
ORD0000871,2021-04-15,CUST011632,Karan Kapoor,P00023,Cookware Set,Sports & Outdoors,NexPro,5,525.72,0.05,199.77,7.45
ORD0000872,2022-08-28,CUST025500,Simran Verma,P00020,Office Chair,Electronics,Zenith,4,557.83,0.0,267.76,7.45
ORD0000873,2022-11-01,CUST030454,Vihaan Joshi,P00045,Phone Tripod,Toys & Games,NexPro,5,508.94,0.0,203.58,12.96
ORD0000874,2023-09-15,CUST042190,Kabir Reddy,P00041,Webcam Full HD,Clothing,KiddoFun,3,53.46,0.05,18.28,2.29
ORD0000875,2022-01-05,CUST004724,Aarav Reddy,P00034,Desk Organizer,Clothing,KiddoFun,1,520.46,0.15,79.63,8.21
ORD0000876,2022-02-22,CUST011009,Ritika Kumar,P00014,Drone Mini,Books,Zenith,2,271.04,0.2,21.68,7.82
ORD0000877,2022-08-25,CUST011263,Arjun Gupta,P00019,LED Desk Lamp,Clothing,UrbanStyle,1,410.89,0.05,19.52,4.71
ORD0000878,2020-12-23,CUST025577,Karan Sharma,P00045,Phone Tripod,Clothing,NexPro,5,297.01,0.15,151.48,7.01
ORD0000879,2022-08-29,CUST007567,Kabir Patel,P00049,Children's Book,Electronics,UrbanStyle,4,261.41,0.1,47.05,14.63
ORD0000880,2023-12-02,CUST009433,Sneha Kapoor,P00048,Wireless Charger,Electronics,Apex,5,510.26,0.05,121.19,1.85
ORD0000881,2021-10-29,CUST015403,Karan Singh,P00010,Smartwatch,Sports & Outdoors,UrbanStyle,2,110.53,0.15,9.4,6.03
ORD0000882,2021-01-07,CUST008648,Aditya Reddy,P00027,Winter Jacket,Clothing,CoreTech,1,46.84,0.0,2.34,5.78
ORD0000883,2022-10-28,CUST028263,Vikas Verma,P00048,Wireless Charger,Home & Kitchen,ReadMore,1,509.0,0.05,38.68,14.37
ORD0000884,2023-02-19,CUST015229,Aman Reddy,P00022,Water Bottle,Sports & Outdoors,KiddoFun,3,552.08,0.0,132.5,12.79
ORD0000885,2023-10-03,CUST048422,Aman Reddy,P00018,Vacuum Cleaner,Books,CoreTech,5,444.17,0.2,88.83,13.51
ORD0000886,2021-11-06,CUST020479,Sahil Sharma,P00020,Office Chair,Home & Kitchen,Zenith,3,38.89,0.05,5.54,7.19
ORD0000887,2020-03-30,CUST034535,Sunita Joshi,P00025,Running Shoes,Books,NexPro,4,195.49,0.0,93.84,14.89
ORD0000888,2024-07-29,CUST026099,Vivaan Mehta,P00044,Power Bank 20000mAh,Books,ReadMore,3,209.44,0.25,0.0,1.46
ORD0000889,2021-11-28,CUST010478,Vikas Gupta,P00019,LED Desk Lamp,Sports & Outdoors,UrbanStyle,1,62.61,0.1,2.82,14.04
ORD0000890,2023-09-01,CUST008107,Aarav Patel,P00034,Desk Organizer,Home & Kitchen,CoreTech,1,50.94,0.1,5.5,14.97
ORD0000891,2023-04-16,CUST042291,Aditya Patel,P00011,Fitness Band,Sports & Outdoors,Zenith,1,123.14,0.05,5.85,9.2
ORD0000892,2021-06-23,CUST035578,Sneha Verma,P00030,Dress Shirt,Clothing,CoreTech,4,542.23,0.05,164.84,5.4
ORD0000893,2022-01-01,CUST013902,Ritika Patel,P00033,Puzzle 1000pc,Clothing,UrbanStyle,5,543.42,0.0,135.85,6.09
ORD0000894,2022-05-18,CUST032339,Arjun Sharma,P00022,Water Bottle,Electronics,KiddoFun,1,499.56,0.25,29.97,6.6
ORD0000895,2020-02-10,CUST047258,Vikas Reddy,P00040,Microphone,Home & Kitchen,HomeEase,2,204.68,0.05,0.0,12.45
ORD0000896,2022-01-09,CUST027366,Anjali Singh,P00025,Running Shoes,Home & Kitchen,ReadMore,5,9.4,0.0,3.76,4.74
ORD0000897,2024-09-23,CUST025697,Simran Joshi,P00038,External HDD 2TB,Home & Kitchen,NexPro,3,72.78,0.0,17.47,9.72
ORD0000898,2021-05-16,CUST031918,Mohit Singh,P00038,External HDD 2TB,Books,Apex,5,214.19,0.25,40.16,12.06
ORD0000899,2022-08-16,CUST041612,Aditya Joshi,P00002,Bluetooth Speaker,Clothing,HomeEase,4,433.87,0.2,69.42,11.28
ORD0000900,2023-03-14,CUST037981,Vivaan Gupta,P00003,Smartphone Case,Books,HomeEase,4,375.83,0.0,120.27,12.07
ORD0000901,2023-05-09,CUST021132,Rohit Sharma,P00013,Action Camera,Clothing,UrbanStyle,5,355.75,0.15,120.96,6.78
ORD0000902,2022-07-17,CUST042013,Rohit Sharma,P00037,Router,Sports & Outdoors,FitLife,3,243.82,0.1,79.0,13.53
ORD0000903,2024-10-13,CUST009065,Anjali Gupta,P00005,Laptop Sleeve,Toys & Games,NexPro,1,9.73,0.05,0.46,5.93
ORD0000904,2021-04-05,CUST025661,Aman Mehta,P00041,Webcam Full HD,Sports & Outdoors,CoreTech,1,456.37,0.0,36.51,14.33
ORD0000905,2022-01-01,CUST010281,Sahil Joshi,P00019,LED Desk Lamp,Sports & Outdoors,BrightLux,3,306.08,0.1,66.11,8.2
ORD0000906,2022-01-21,CUST028142,Pooja Sharma,P00008,4K Monitor,Sports & Outdoors,CoreTech,3,346.32,0.0,83.12,13.1
ORD0000907,2022-07-13,CUST023188,Rohit Gupta,P00029,T-Shirt,Books,KiddoFun,1,379.17,0.15,16.11,13.58
ORD0000908,2022-06-27,CUST005934,Vikas Sharma,P00022,Water Bottle,Clothing,BrightLux,5,77.22,0.0,0.0,4.94
ORD0000909,2024-04-30,CUST035575,Anjali Gupta,P00041,Webcam Full HD,Electronics,FitLife,3,591.17,0.0,212.82,9.48
ORD0000910,2024-04-19,CUST042654,Vihaan Patel,P00036,Smart Light Bulb,Clothing,Apex,4,44.82,0.0,14.34,6.59
ORD0000911,2023-06-30,CUST028637,Karan Mehta,P00047,Memory Card 128GB,Toys & Games,Zenith,4,547.36,0.05,166.4,9.69
ORD0000912,2021-01-24,CUST026919,Simran Mehta,P00048,Wireless Charger,Clothing,FitLife,4,329.98,0.0,158.39,11.62
ORD0000913,2024-06-05,CUST012271,Anjali Singh,P00001,Wireless Earbuds,Books,Apex,1,540.33,0.0,43.23,3.41
ORD0000914,2022-06-01,CUST032502,Neha Joshi,P00039,Graphic Tablet,Home & Kitchen,Apex,5,540.43,0.0,324.26,12.47
ORD0000915,2020-09-12,CUST013608,Vikas Reddy,P00012,Noise Cancelling Headphones,Electronics,BrightLux,3,528.51,0.1,114.16,6.75
ORD0000916,2021-12-09,CUST005299,Pooja Verma,P00007,Mechanical Keyboard,Sports & Outdoors,ReadMore,1,154.47,0.05,11.74,3.54
ORD0000917,2021-03-25,CUST026882,Karan Verma,P00047,Memory Card 128GB,Clothing,BrightLux,1,536.38,0.1,86.89,9.49
ORD0000918,2020-01-10,CUST027354,Karan Kapoor,P00036,Smart Light Bulb,Home & Kitchen,BrightLux,1,576.5,0.1,62.26,10.88
ORD0000919,2022-04-03,CUST003379,Mohit Reddy,P00015,Instant Pot,Books,Apex,5,82.39,0.0,20.6,12.4
ORD0000920,2022-03-08,CUST031864,Priya Patel,P00006,Gaming Mouse,Electronics,ReadMore,1,73.24,0.05,5.57,3.42
ORD0000921,2023-06-19,CUST025864,Vihaan Verma,P00041,Webcam Full HD,Electronics,CoreTech,4,103.58,0.1,18.64,8.36
ORD0000922,2023-06-28,CUST043295,Anjali Gupta,P00024,Yoga Mat,Sports & Outdoors,HomeEase,4,296.88,0.1,53.44,1.53
ORD0000923,2022-05-26,CUST026151,Priya Joshi,P00013,Action Camera,Electronics,Zenith,3,32.54,0.1,0.0,12.4
ORD0000924,2022-10-25,CUST042172,Kabir Mehta,P00008,4K Monitor,Books,FitLife,3,398.07,0.25,44.78,5.64
ORD0000925,2023-02-16,CUST043250,Mohit Joshi,P00027,Winter Jacket,Home & Kitchen,BrightLux,5,372.64,0.3,104.34,6.33
ORD0000926,2022-10-12,CUST034387,Vikas Joshi,P00002,Bluetooth Speaker,Toys & Games,FitLife,3,593.29,0.1,128.15,14.55
ORD0000927,2024-12-29,CUST008848,Vivaan Patel,P00011,Fitness Band,Home & Kitchen,FitLife,2,586.9,0.0,58.69,2.33
ORD0000928,2021-01-08,CUST043287,Kabir Mehta,P00032,Board Game,Books,Zenith,1,474.1,0.2,18.96,12.15
ORD0000929,2022-12-24,CUST033163,Pooja Sharma,P00041,Webcam Full HD,Books,KiddoFun,4,95.55,0.1,17.2,5.86
ORD0000930,2020-05-25,CUST033240,Aditya Mehta,P00047,Memory Card 128GB,Sports & Outdoors,UrbanStyle,2,236.84,0.25,28.42,9.26
ORD0000931,2020-08-11,CUST030073,Vikas Reddy,P00020,Office Chair,Electronics,UrbanStyle,5,549.7,0.05,130.55,4.19
ORD0000932,2023-06-16,CUST009910,Mohit Sharma,P00049,Children's Book,Sports & Outdoors,HomeEase,5,62.9,0.1,33.97,7.71
ORD0000933,2020-06-25,CUST046026,Arjun Kapoor,P00014,Drone Mini,Books,NexPro,1,325.77,0.15,33.23,6.01
ORD0000934,2024-12-07,CUST013637,Simran Sharma,P00042,Projector Mini,Books,FitLife,3,433.01,0.15,55.21,3.77
ORD0000935,2022-05-02,CUST004153,Arjun Verma,P00007,Mechanical Keyboard,Electronics,ReadMore,2,85.61,0.0,20.55,13.9
ORD0000936,2023-07-29,CUST031898,Sneha Patel,P00023,Cookware Set,Electronics,CoreTech,3,472.98,0.1,63.85,10.51
ORD0000937,2020-03-03,CUST015964,Vikas Mehta,P00003,Smartphone Case,Electronics,ReadMore,2,211.1,0.05,20.05,2.83
ORD0000938,2023-05-25,CUST025040,Ritika Sharma,P00012,Noise Cancelling Headphones,Clothing,HomeEase,1,218.69,0.25,13.12,4.75
ORD0000939,2022-04-06,CUST016986,Kabir Singh,P00038,External HDD 2TB,Home & Kitchen,Apex,5,526.08,0.15,0.0,8.12
ORD0000940,2022-03-05,CUST037380,Simran Patel,P00045,Phone Tripod,Clothing,Apex,5,162.2,0.05,0.0,13.53
ORD0000941,2021-11-19,CUST035549,Vikas Joshi,P00043,HDMI Cable 2m,Toys & Games,UrbanStyle,1,160.53,0.0,12.84,14.07
ORD0000942,2024-01-24,CUST023184,Aditya Kapoor,P00024,Yoga Mat,Books,UrbanStyle,5,434.27,0.2,0.0,9.69
ORD0000943,2024-06-21,CUST049174,Arjun Reddy,P00034,Desk Organizer,Books,UrbanStyle,5,70.27,0.1,15.81,6.23
ORD0000944,2020-04-14,CUST029376,Vikas Mehta,P00031,Kids Toy Car,Sports & Outdoors,CoreTech,4,493.36,0.15,83.87,9.56
ORD0000945,2023-01-27,CUST029579,Anjali Gupta,P00012,Noise Cancelling Headphones,Electronics,BrightLux,3,321.52,0.0,115.75,8.63
ORD0000946,2021-05-25,CUST018858,Sneha Verma,P00050,Novel Bestseller,Sports & Outdoors,NexPro,1,233.92,0.0,28.07,6.1
ORD0000947,2021-01-19,CUST007407,Aarav Singh,P00019,LED Desk Lamp,Home & Kitchen,CoreTech,3,452.94,0.05,64.54,5.36
ORD0000948,2021-02-08,CUST030037,Neha Reddy,P00020,Office Chair,Books,FitLife,5,104.94,0.0,26.24,7.71
ORD0000949,2022-04-02,CUST040999,Sunita Reddy,P00020,Office Chair,Books,BrightLux,3,469.04,0.1,63.32,7.86
ORD0000950,2021-06-01,CUST020213,Vihaan Gupta,P00042,Projector Mini,Books,Zenith,1,499.05,0.3,62.88,6.73
ORD0000951,2021-04-20,CUST045999,Pooja Joshi,P00038,External HDD 2TB,Home & Kitchen,ReadMore,3,388.75,0.0,139.95,4.57
ORD0000952,2021-12-09,CUST024214,Rohit Kapoor,P00038,External HDD 2TB,Sports & Outdoors,FitLife,1,297.12,0.0,14.86,6.85
ORD0000953,2024-07-26,CUST008222,Priya Joshi,P00047,Memory Card 128GB,Electronics,BrightLux,1,237.09,0.0,28.45,10.17
ORD0000954,2022-02-09,CUST023966,Rohit Verma,P00041,Webcam Full HD,Clothing,UrbanStyle,4,234.69,0.0,46.94,4.8
ORD0000955,2023-12-31,CUST002209,Arjun Verma,P00050,Novel Bestseller,Toys & Games,HomeEase,4,288.5,0.1,124.63,9.87
ORD0000956,2022-11-12,CUST033384,Simran Singh,P00006,Gaming Mouse,Sports & Outdoors,NexPro,3,205.31,0.0,73.91,11.44
ORD0000957,2022-09-23,CUST038558,Simran Verma,P00036,Smart Light Bulb,Books,CoreTech,3,151.82,0.15,0.0,5.61
ORD0000958,2024-05-07,CUST026933,Anjali Patel,P00001,Wireless Earbuds,Sports & Outdoors,FitLife,2,306.15,0.05,46.53,13.86
ORD0000959,2021-11-07,CUST022426,Aditya Reddy,P00021,Backpack,Books,FitLife,4,31.14,0.0,0.0,10.01
ORD0000960,2021-12-14,CUST002182,Sahil Gupta,P00005,Laptop Sleeve,Clothing,Apex,4,147.12,0.2,23.54,3.99
ORD0000961,2024-01-21,CUST020408,Priya Singh,P00013,Action Camera,Electronics,Apex,3,416.67,0.1,56.25,11.92
ORD0000962,2020-03-23,CUST012324,Mohit Patel,P00030,Dress Shirt,Home & Kitchen,KiddoFun,4,371.94,0.0,74.39,5.94
ORD0000963,2023-03-14,CUST045887,Aman Kumar,P00007,Mechanical Keyboard,Electronics,KiddoFun,1,453.85,0.2,43.57,2.0
ORD0000964,2023-01-13,CUST040761,Vihaan Kumar,P00035,Desk Plant,Sports & Outdoors,BrightLux,4,530.36,0.2,84.86,10.1
ORD0000965,2023-01-06,CUST032848,Arjun Kumar,P00014,Drone Mini,Toys & Games,NexPro,4,299.77,0.15,50.96,13.65
ORD0000966,2021-04-01,CUST029456,Neha Sharma,P00010,Smartwatch,Toys & Games,KiddoFun,1,273.78,0.05,20.81,11.19
ORD0000967,2020-01-01,CUST044968,Vikas Reddy,P00038,External HDD 2TB,Toys & Games,HomeEase,1,516.11,0.0,25.81,5.39
ORD0000968,2020-02-20,CUST029109,Ritika Patel,P00024,Yoga Mat,Books,NexPro,4,278.0,0.2,71.17,13.7
ORD0000969,2021-11-15,CUST039899,Simran Reddy,P00044,Power Bank 20000mAh,Electronics,FitLife,2,466.37,0.1,67.16,6.31
ORD0000970,2021-12-17,CUST021624,Arjun Kapoor,P00018,Vacuum Cleaner,Books,NexPro,3,198.44,0.0,47.63,10.1
ORD0000971,2024-11-30,CUST045461,Aditya Verma,P00041,Webcam Full HD,Sports & Outdoors,NexPro,1,566.76,0.0,68.01,12.09
ORD0000972,2024-01-09,CUST012521,Priya Mehta,P00037,Router,Electronics,Apex,4,578.17,0.0,115.63,0.88
ORD0000973,2021-03-24,CUST000447,Neha Reddy,P00004,USB-C Charger,Home & Kitchen,FitLife,5,440.1,0.25,198.04,0.63
ORD0000974,2022-05-30,CUST031147,Karan Mehta,P00025,Running Shoes,Electronics,KiddoFun,2,464.64,0.05,0.0,4.32
ORD0000975,2021-05-02,CUST013256,Ritika Verma,P00040,Microphone,Sports & Outdoors,CoreTech,3,232.1,0.2,27.85,7.52
ORD0000976,2024-12-28,CUST025628,Arjun Patel,P00050,Novel Bestseller,Toys & Games,KiddoFun,2,309.22,0.0,30.92,1.17
ORD0000977,2020-02-03,CUST038189,Aditya Joshi,P00048,Wireless Charger,Electronics,FitLife,1,452.51,0.2,28.96,13.73
ORD0000978,2023-10-03,CUST009786,Simran Reddy,P00018,Vacuum Cleaner,Home & Kitchen,HomeEase,1,332.74,0.0,39.93,7.2
